symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
BFIT.AS,Basic-Fit NV,"Basic-Fit N.V. operates fitness clubs in the Netherlands, Belgium, Luxembourg, France, and Spain. As of December 31, 2020, it operated 905 fitness clubs. The company was incorporated in 2016 and is headquartered in Hoofddorp, the Netherlands.",EUR,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMS,XAMS,Euronext Amsterdam,Netherlands,,Hoofddorp,2132 JC,http://corporate.basic-fit.com,Mid Cap,NL0011872650,,BBG00D0MRK71,BBG00D0MRK53,BBG00D0MRK62,False
BGHL.AS,Boussard &amp; Gavaudan Holdings EUR,"Boussard & Gavaudan Holding Limited is a closed-ended investment company. They are focused on delivering long-term absolute returns by investing in a range of strategies, including credit, equities and special situations. The company is headquartered in Guernsey.",EUR,Financials,Diversified Financials,,AMS,XAMS,Euronext Amsterdam,,,,,,Small Cap,,,,,,False
BOKA.AS,Royal Boskalis Westminster N.V.,"Royal Boskalis Westminster N.V. provides dredging, offshore energy, and maritime services worldwide. Its Dredging & Inland Infra segment engages constructs and maintains ports and waterways; and provides land reclamation, coastal defense, riverbank protection, and underwater rock fragmentation services. This segment also extracts raw materials; designs, prepares, and executes civil infra works, including the construction of roads and railroads, bridges, dams, viaducts, and tunnels; performs specialist works, such as soil improvement and land remediation; and operates as a contractor of dry infrastructure projects. The company's Offshore Energy segment is involved in the engineering, construction, maintenance, and decommissioning of oil and liquefied natural gas import/export facilities, offshore platforms, pipelines and cables, and offshore wind farms. This segment also offers heavy transport, lift and installation work, and diving and remotely operated vehicle services, as well as dredging, offshore pipeline and cable installation, rock installation, and marine activities and survey services. Its Towage & Salvage segment offers towage services to incoming and outgoing oceangoing vessels; and berthing and unberthing of tankers, pilotage, subsea inspection and maintenance, firefighting, and the coupling and uncoupling of terminal connections, as well as operates and manages onshore and offshore terminals. This segment also provides assistance to vessels in distress, shipwrecks or damaged offshore platforms removal, environmental care, and consultancy services. The company primarily serves oil, gas, and wind energy companies; port and terminal operators; governments; shipping and insurance companies; international project developers; and mining companies and related EPC contractors and subcontractors. It operates a fleet of approximately 700 vessels and floating equipment. The company was founded in 1910 and is headquartered in Papendrecht, the Netherlands.",EUR,Industrials,Capital Goods,Construction & Engineering,AMS,XAMS,Euronext Amsterdam,Netherlands,,Papendrecht,3356 LK,http://www.boskalis.com,Mid Cap,US78012M1036,78012M103,,,,False
BOLS.AS,Lucas Bols B.V.,"Lucas Bols N.V. produces, distributes, and sells spirits products. The company has a portfolio of approximately 20 brands in a range of spirits products, including liqueurs, genever, gin, and vodka. Its primary brands include Bols Liqueurs, Bols Genever, Damrak Gin, Bols Vodka, Galliano, Vaccari Sambuca, Passoa, Nuvo, Pisang Ambon, Bokma, Hartevelt, and Coebergh brands. The company operates in approximately 110 countries worldwide. The company was formerly known as Lucas Bols Holding B.V. Lucas Bols N.V. was founded in 1575 and is headquartered in Amsterdam, the Netherlands.",EUR,Consumer Staples,"Food, Beverage & Tobacco",Beverages,AMS,XAMS,Euronext Amsterdam,Netherlands,,Amsterdam,1071 CZ,http://www.lucasbols.com,Micro Cap,NL0010998878,,BBG008010QG4,BBG0015D8K91,BBG001TBWGB8,True
BRILL.AS,Koninklijke Brill NV,"Koninklijke Brill NV operates as an academic publisher in Western Europe, North America, the Asia Pacific, and internationally. Its publications focus on the humanities and social sciences, international law, and selected areas in the sciences. The company offers books, journals, reference works, and primary sources materials in various areas, such as history, American studies, educational and Slavic studies, social sciences, biology, international law, human rights, humanitarian law, international relations, languages and linguistics, literature and culture studies, Asian studies, the Middle East and Islamic studies, African studies, philosophy, art, religion and Bible studies, theology, Jewish studies, Ancient Near East, Egyptology, classical antiquity, and Greek and Latin literature. It also distributes e-version of its products directly on brill.com, as well as through third party platforms and direct sales force. The company was founded in 1683 and is headquartered in Leiden, the Netherlands.",EUR,Communication Services,Telecommunication Services,Diversified Telecommunication Services,AMS,XAMS,Euronext Amsterdam,Netherlands,,Leiden,2300 PA,http://www.brill.com,Micro Cap,,,,,,False
BRNL.AS,Brunel International N.V.,"Brunel International N.V. provides secondment, project management, recruitment, and consultancy services worldwide. It offers contract staffing services, such as project-based contract staffing, contract to permanent placements, international recruitment and relocation, and work permit and Visa assistance; permanent recruitment solutions; and HR consultancy services, including work permit and visa assistance, benefits administration, and dedicated HR support for contract employees. The company also provides payroll and employment solutions comprising employee payment, employee liability assumption, contract employee support, payroll, cost savings, administration, invoice and purchase order processing, and regulations dealing. It serves the engineering, aerospace, automotive, ICT, finance, legal, insurance and banking, oil and gas, and pharmaceutical sectors. Brunel International N.V. was founded in 1975 and is headquartered in Amsterdam, the Netherlands.",EUR,Industrials,Commercial & Professional Services,Professional Services,AMS,XAMS,Euronext Amsterdam,Netherlands,,Amsterdam,1066 EP,http://www.brunelinternational.net,Small Cap,NL0010776944,,BBG000BVTG56,BBG000BVTFV9,BBG001S9MHH7,False
BSGR.AS,B&S Group S.A.,"B&S Group S.A. distributes consumer goods worldwide. The company operates through HTG Liquors, HTG Health & Beauty, B&S, and Retail segments. The HTG Liquors segment distributes branded liquors to retailers, local distributors, and wholesalers. The HTG Health & Beauty segment distributes and sells branded perfumes, cosmetics, and personal care products to value, online, and secondary retailers; directly to consumers through web shops; and local distributors and wholesalers. The B&S segment distributes food and beverage products, as well as liquor and health and beauty products to maritime, remote and retail, and B2B markets. The Retail segment primarily operates an electronic consumer lifestyle format under the Royal Capi-Lux brand at international airports; and a consumer goods format under the B&S brand at regional airports and other away from home locations. The company was incorporated in 2007 and is based in Betzdorf, Luxembourg.",EUR,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,AMS,XAMS,Euronext Amsterdam,Luxembourg,,Betzdorf,6933,http://www.bs-group-sa.com,Small Cap,,,,,,True
CCEP.AS,Coca-Cola Europacific Partners PLC,"Coca-Cola Europacific Partners PLC, together with its subsidiaries, produces, distributes, and sells a range of non-alcoholic ready to drink beverages. The company offers flavours, mixers, and energy drinks; soft drinks, waters, flavored water, and isotonic drinks; and ready-to-drink tea and coffee, juices, and other drinks. It provides its products under the Coca-Cola, Coca-Cola Zero Sugar, Fanta, Sprite, Schweppes, Royal Bliss, Coca-Cola Signature Mixers, Fuze, Costa Coffee, and Tropico brands. In addition, the company engages in the bottling and other operations. As of March 12, 2021, it served approximately 300 million consumers across Western Europe, including Andorra, Belgium, continental France, Germany, Great Britain, Iceland, Luxembourg, Monaco, the Netherlands, Norway, Portugal, Spain, and Sweden. The company was formerly known as Coca-Cola European Partners plc and changed its name to Coca-Cola Europacific Partners PLC in May 2021. Coca-Cola Europacific Partners PLC was founded in 1986 and is based in Uxbridge, the United Kingdom.",EUR,Consumer Staples,"Food, Beverage & Tobacco",Beverages,AMS,XAMS,Euronext Amsterdam,United Kingdom,,Uxbridge,UB8 1EZ,http://www.cocacolaep.com,Large Cap,GB00BDCPN049,,BBG00D0FS818,BBG00D0FS809,BBG00B6BFX96,False
CLB.AS,Core Laboratories N.V.,"Core Laboratories N.V. provides reservoir description and production enhancement services and products to the oil and gas industry in the United States, Canada, and internationally. The company operates in two segments, Reservoir Description and Production Enhancement. The Reservoir Description segment includes the characterization of petroleum reservoir rock, fluid, and gas samples to enhance production and improve recovery of oil and gas from its clients' reservoirs. It offers laboratory-based analytical and field services to characterize properties of crude oil and petroleum products; and proprietary and joint industry studies. The Production Enhancement segment offers services and products relating to reservoir well completions, perforations, stimulations, and production. It offers integrated diagnostic services to evaluate and monitor the effectiveness of well completions and to develop solutions to improve the effectiveness of enhanced oil recovery projects. The company markets and sells its products through a combination of sales representatives, technical seminars, trade shows, and print advertising, as well as through distributors. Core Laboratories N.V. was founded in 1936 and is based in Amstelveen, the Netherlands.",EUR,Energy,Energy,Energy Equipment & Services,AMS,XAMS,Euronext Amsterdam,Netherlands,,Amstelveen,1181 LE,http://www.corelab.com,Small Cap,,17104U102,,,,False
CMCOM.AS,CM.com N.V.,"CM.com N.V. provides conversational commerce services worldwide. It operates through Communications Platform as a Service (CPaaS), Payments, Platform, and Other segments. The CPaaS segment offers omnichannel messaging and voice services. The Payments segment provides payment solutions. The Platform segment offers ticketing, data, email, digital signing, identification, and verification services. The company is also involved in the provision of payments processing and access services. CM.com N.V. was founded in 1999 and is headquartered in Breda, the Netherlands.",EUR,Information Technology,Software & Services,Software,AMS,XAMS,Euronext Amsterdam,Netherlands,,Breda,4825 BD,http://cm.com,Small Cap,,,BBG00K1XBN62,BBG00K1XBN53,BBG00K1XBN99,False
