symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
2820.T,Yamami Company,"Yamami Company manufactures and sells tofu in Japan. It offers cotton, silk, filled, cut, commercial, and deep-fried tofu; atsuage products; and marine food products. Yamami Company was founded in 1975 and is headquartered in Mihara, Japan.",JPY,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,JPX,XJPX,Tokyo Stock Exchange,Japan,,Mihara,729-0473,http://www.yamami.co.jp,Micro Cap,,,,,,False
2830.T,AOHATA Corporation,"Aohata Corporation produces and sells food products in Japan. The company offers white peach, strawberry, apricot, blueberry, mango, orange, cranberry, fig, and apple jams and fruit spreads, as well as preserves; nursing care food, soups, stews, curries, and other products; pasta and cooking sauce; and fruit preparations, such as cakes and pies filled with fruit and fruit yogurt, as well as fruit-filled ice creams. It serves dairy products, confectionery, and bakery industries. Aohata Corporation was founded in 1932 and is based in Takehara, Japan.",JPY,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,JPX,XJPX,Tokyo Stock Exchange,Japan,,Takehara,729-2392,http://www.aohata.co.jp,Micro Cap,,,,,,True
2831.T,Hagoromo Foods Corporation,"Hagoromo Foods Corporation manufactures and sells various food products in Japan. The company offers tuna products comprising Sea Chicken, a canned tuna product; desserts, including mikan oranges, white and yellow peaches, pineapples, and beans; pastas and sauces; and side dishes, such as canned and pouched mackerel, saury, and sardine products, as well as sardines oils. It also provides bonito flakes, dried and seasoned Nori seaweeds, and rice seasonings, as well as Japanese foods; gift canned food and dried food sets; packed rice; pet foods; fish extract, fish oil, and feed products; and tuna, various fruits, and sweetcorn. The company was founded in 1931 and is headquartered in Shizuoka, Japan.",JPY,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,JPX,XJPX,Tokyo Stock Exchange,Japan,,Shizuoka,,http://corp.hagoromofoods.co.jp,Micro Cap,,,,,,False
285A.T,KIOXIA,,,,,,JPX,XJPX,,Japan,,,,,,,,,,,False
2871.T,Nichirei Corporation,"Nichirei Corporation engages in the processed foods, marine products, meat and poultry products, logistics, real estate, and biosciences businesses in Japan. It offers frozen foods, acerola products, packed ice, agricultural processed foods, wellness foods, and retort-pouch foods. The company also provides refrigerated warehouse, transport, delivery, and logistics consulting services, as well as produces and sells ice. In addition, it rents and manages office building space and parking lots; sells housing land; provides construction work and planning services; and engages in cell biotechnology and functional materials business. The company was formerly known as Nippon Reizo Co. Ltd. and changed its name to Nichirei Corporation in February 1985. The company was founded in 1942 and is headquartered in Tokyo, Japan.",JPY,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,JPX,XJPX,Tokyo Stock Exchange,Japan,,Tokyo,104-8402,http://www.nichirei.co.jp,Mid Cap,,,BBG000BFWVN4,BBG000BFWT31,BBG001S6B661,False
2872.T,"Seihyo Co., Ltd.","Seihyo Co., Ltd. manufactures and sells ice creams and frozen desserts in Japan. The company is involved in the manufacture and wholesale of ice creams; and Japanese sweets, such as bamboo dumplings, etc., as well as the purchase and sale of frozen foods, rice cereals, and general foods. It also operates a freezing warehouse. The company was founded in 1916 and is headquartered in Niigata, Japan.",JPY,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,JPX,XJPX,Tokyo Stock Exchange,Japan,,Niigata,950-3102,http://www.seihyo.co.jp,Nano Cap,,,,,,False
2874.T,"Yokohama Reito Co.,Ltd.","Yokohama Reito Co.,Ltd. engages in food distribution and refrigerated warehouse businesses in Japan and internationally. It imports, processes, sells, and exports marine products, such as scallop, salmon, octopus, fish egg, crab, squid, mackerel, fish, trout, shrimp, and others to wholesalers, food product manufacturers, marine product processing companies, volume retailers, ready meal vendors, restaurants, caterers, and others; livestock products, including pork, chicken, and beef to manufacturers, wholesalers, volume retailers, and restaurant chains; and agricultural products comprising potatoes, onions, and pumpkins to frozen food product manufacturers, restaurant chains, and wholesalers. The company also provides logistics outsourcing services consisting of customs clearance, storage, and delivery; information and communication technology services; and electronic data interchange services. In addition, it engages in real estate leasing, freight forwarding and trucking, restaurant and coffee shop management, food and drink sales, and other related businesses. The company was founded in 1948 and is headquartered in Yokohama, Japan.",JPY,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,JPX,XJPX,Tokyo Stock Exchange,Japan,,Yokohama,220-0012,http://www.yokorei.co.jp,Small Cap,,,,,,False
2875.T,"Toyo Suisan Kaisha, Ltd.","Toyo Suisan Kaisha, Ltd. produces and sells food products in Japan and internationally. The company operates through six segments: Seafood, Overseas Instant Noodles, Domestic Instant Noodles, Frozen and Refrigerated Foods, Processed Foods, and Cold-Storage. It processes and sells seafood, such as salmon, trout, fish eggs, etc.; and manufactures and sells instant noodles, and frozen and chilled foods, as well as processed foods, such as packaged cooked rice and freeze-dried products. The company also freezes and stores food in cold warehouses, as well as engages in the transportation, and custom clearing businesses. Toyo Suisan Kaisha, Ltd. was incorporated in 1948 and is headquartered in Tokyo, Japan.",JPY,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,JPX,XJPX,Tokyo Stock Exchange,Japan,,Tokyo,108-8501,http://www.maruchan.co.jp,Mid Cap,,,,,,False
2876.T,Delsole Corporation,"Delsole Corporation engages in the food service business in Japan and internationally. It operates through Food Manufacturing, Trading, Food Service, and International divisions. The company offers pizza crust and dough products; bread products, including naan, focaccia, tortilla, pita, and biscuits; shredded cheese; and cheese fry and naan dog snack products to supermarket chains, as well as various food service companies. It also trades in pizza and basil sauces, and curries; olives and jalapenos; meat and chicken products comprising pepperoni, Italian sausages, taco meat, chicken sticks, chicken drops, and spicy chicken drops. In addition, the company operates restaurants and department store food counters, as well as provides take out and home delivery services. Delsole Corporation distributes its products under the Del Sole label. The company was formerly known as JC Comsa Corporation. Delsole Corporation was founded in 1964 and is headquartered in Tokyo, Japan.",JPY,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,JPX,XJPX,Tokyo Stock Exchange,Japan,,Tokyo,135-0063,http://www.del-sole.co.jp,Nano Cap,,,,,,False
2877.T,NittoBest Corporation,"NittoBest Corporation manufactures and sells frozen, daily delivered, canned, bagged, chilled, and retort pouch food products in Japan. It primarily serves hospitals, elderly welfare facilities, and nursing care facilities. The company was founded in 1937 and is headquartered in Sagae, Japan.",JPY,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,JPX,XJPX,Tokyo Stock Exchange,Japan,,Sagae,991-8610,http://www.nittobest.co.jp,Micro Cap,,,,,,False
