symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
AARVI.NS,Aarvi Encon Limited,"Aarvi Encon Limited provides manpower outsourcing and consultancy services in India and the United Arab Emirates. The company offers information technology (IT) staffing, manpower outsourcing/technical staffing, project management, construction supervision, procurement assistance/expediting, inspection, pre-commissioning and commissioning, operation and maintenance, and shutdown, as well as engineering services. It serves the IT, engineering/EPC, oil and gas, LNG, PNG, metal and mineral, fertilizer, telecom, refinery/petrochemical, pipeline, infrastructure, power, renewable energy, cement, automobile, ports and terminals, and CGD/CNG, as well as metro and mono rail/railway industries. The company was founded in 1987 and is headquartered in Mumbai, India.",INR,Industrials,Commercial & Professional Services,Professional Services,NSE,XNSE,National Stock Exchange of India,India,,Mumbai,400013,http://www.aarviencon.com,Nano Cap,,,BBG00HT9CMB7,BBG00HT9CM72,BBG00HT9CMD5,False
AAVAS.NS,Aavas Financiers Limited,"Aavas Financiers Limited provides housing loans to customers belonging to low and middle income segments in semi-urban and rural areas in India. The company offers home loans for flats, houses, and bungalows, as well as resale properties; land purchase and construction loans, including finance for self-construction of residential house; and home improvement loans, which include loans for tiling or flooring, plaster, painting, etc. It also provides home equity loans; and micro, small, and medium enterprise loans for business expansion, purchase of equipment, working capital, etc., as well as balance transfer products. As of March 31, 2020, it operated through 250 branches covering in 10 states, including Rajasthan, Maharashtra, Gujarat, Madhya Pradesh, Haryana, Delhi, Chhattisgarh, Uttar Pradesh, Uttarakhand, and Punjab. The company was formerly known as AU Housing Finance Limited and changed its name to Aavas Financiers Limited in February 2017. Aavas Financiers Limited was incorporated in 2011 and is based in Jaipur, India.",INR,Financials,Banks,Thrifts & Mortgage Finance,NSE,XNSE,National Stock Exchange of India,India,,Jaipur,302020,http://www.aavas.in,Mid Cap,,,BBG00M0BH9S8,BBG00C7LM1R3,BBG00C7LM1S2,False
ABAN.NS,Aban Offshore Limited,"Aban Offshore Limited, together with its subsidiaries, provides offshore drilling and production services to companies engaged in the exploration, development, and production of oil and gas in India and internationally. It offers exploratory, drilling, hydrocarbons production, and manning and management services. The company owns and operates a portfolio of assets, including jack-ups, floaters/drill ships, and floating production units. It also engages in the ownership and operation of wind turbines for the generation of wind power. The company's wind farms are located at Radhapuram, Pazhavoor, and Kavalkinaru in Tirunelveli District, Tamil Nadu. Aban Offshore Limited was incorporated in 1986 and is based in Chennai, India.",INR,Energy,Energy,"Oil, Gas & Consumable Fuels",NSE,XNSE,National Stock Exchange of India,India,,Chennai,600008,http://www.abanoffshore.com,Nano Cap,,,BBG000CMRTN9,BBG000CMRRJ8,BBG001S82NV2,False
ABB.NS,ABB India Limited,"ABB India Limited develops and sells products and system solutions to utilities, industries, channel partners, and original equipment manufacturers worldwide. The company operates through Motion, Robotics and Discrete Automation, Electrification, and Industrial Automation segments. The Motion segment produces and provides motors, generators, and drives that provide power, motion, and control for a range of automation applications; and offers solutions and related services. The Robotics and Discrete Automation segment provides value-added solutions in robotics, machine, and factory automation. The Electrification segment offers a range of digital and connected solutions for low- and medium-voltage applications, which include EV infrastructure, solar inverters, modular substations, distribution automation, power protection, wiring accessories, switchgear, enclosures, cabling, sensing, and control products. The Industrial Automation segment provides products, systems, and services, including turnkey engineering, control systems, measurement products, life cycle services, outsourced maintenance, and industry specific products for the optimization of the productivity of industrial processes in oil and gas, power, chemicals and pharmaceuticals, pulp and paper, metals and minerals, marine, and turbocharging industries. The company was formerly known as ABB Limited and changed its name to ABB India Limited in June 2013. The company was incorporated in 1949 and is based in Bengaluru, India. ABB India Limited is a subsidiary of ABB Asea Brown Boveri Ltd.",INR,Industrials,Capital Goods,Machinery,NSE,XNSE,National Stock Exchange of India,India,,Bengaluru,560058,http://new.abb.com/indian-subcontinent,Mid Cap,,26210W605,BBG000CNH3X4,BBG000CNH2P5,BBG001S82TB1,False
ABBOTINDIA.NS,Abbott India Limited,"Abbott India Limited operates as a pharmaceutical company in India. It offers pharmaceutical products for various therapeutic areas, such as women's health, gastroenterology, metabolics, central nervous system, pain management, nutritional supplements, vitamins, insomnia, vaccines, consumer health, etc. The company was formerly known as Knoll Pharmaceuticals Limited and changed its name to Abbott India Limited in July 2002. Abbott India Limited was founded in 1944 and is headquartered in Mumbai, India. Abbott India Limited operates as a subsidiary of Abbott Capital India Limited.",INR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,NSE,XNSE,National Stock Exchange of India,India,,Mumbai,400051,http://www.abbott.co.in,Mid Cap,,,,,,False
ABCAPITAL.NS,Aditya Birla Capital Limited,"Aditya Birla Capital Limited, through its subsidiaries, provides various financial products and services in India and internationally. It offers life insurance products, such as protection, wealth with protection, children's future, health, retirement, and savings with protection insurance; health; wellness; motor, damage, natural calamities, personal accident cover, and third party legal liability; and travel insurance products. The company also provides financing solutions, such as home loans, loans against property, and personal loans; lines of credit, business loans, working capital demand loans, and supply chain financing solutions for small and medium enterprises; and loans against shares, mutual funds, and life insurance policy, as well as ESOP and IPO financing, and promoter and margin trade funding services. In addition, it offers investment services, such as mutual funds, pension funds, stocks and securities, real estate investment, wealth management, and portfolio management services. Further, the company provides financial and IT enabled services; private equity investment, and advisory and management services; stock broking and depository services; and risk advisory, fund management, asset management, and trustee services, as well as other business support and value added services. Additionally, it offers advising solutions, such as MoneyForLife Planner, an online tool that offers personalized financial planning solution; and ABC of Money, which provides money solutions. The company was formerly known as Aditya Birla Financial Services Limited and changed its name to Aditya Birla Capital Limited in June 2017. The company was incorporated in 2007 and is based in Mumbai, India. Aditya Birla Capital Limited is a subsidiary of Grasim Industries Limited.",INR,Financials,Diversified Financials,Capital Markets,NSE,XNSE,National Stock Exchange of India,India,,Mumbai,400013,http://www.adityabirlacapital.com,Mid Cap,,,,,,False
ABFRL.NS,Aditya Birla Fashion and Retail Limited,"Aditya Birla Fashion and Retail Limited manufactures and distributes branded fashion apparel and accessories in India. The company operates in two segments, Madura Fashion & Lifestyle, and Pantaloons. It offers shirts, T-shirts, trousers, jeans, blazers, chinos, jackets, formals, suits, semi-formals, shoes, sweaters, denim, cargos, and accessories, as well as casual, party, and celebration wears; streetwear, subtle contemporary pieces, dresses, pants, skirts, tunics, innerwear, and blouses; and hoodies, joggers, meggings, and printed tees for men, women, and kids. The company markets its products under the Rangmanch, indus route, Ajile, Honey, Akkriti, Chalk, Annabelle, Poppers, Chirpie Pie, Louis Philippe, Van Heusen, Allen Solly, Style Up, Peter England, Fred Perry, The Collective, People, Bare, Hackett London, American Eagle, Aerie, candies, Dreamz, Rig, Skult, SF Jeans, Ralph Lauren, Byford, Forever 21, Forever Glam, Ted Baker, and Simon Carter brand names. As of May 28, 2020, it operated 3,041 stores, including 2,699 brand stores and 342 Pantaloons stores, as well as 25,000 multi-brand outlets with 6,500 point of sales in department stores and online stores. The company was formerly known as Pantaloons Fashion & Retail Limited and changed its name to Aditya Birla Fashion and Retail Limited in January 2016. Aditya Birla Fashion and Retail Limited was incorporated in 2007 and is based in Mumbai, India.",INR,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",NSE,XNSE,National Stock Exchange of India,India,,Mumbai,400070,http://www.abfrl.com,Mid Cap,,,BBG004H4H9K4,BBG001HSF3J4,BBG001V0C2S4,False
ABFRLPP1-E1.NS,Aditya Birla Rs7.5 ppd up,,INR,,,,NSE,XNSE,National Stock Exchange of India,,,,,,,,,,,,False
ABINFRA-SM.NS,A B INFRABUILD LTD,"A B INFRABUILD LTD is an Indian construction and infrastructure development company. They focus on engineering, procurement, and construction (EPC) projects, including highways, bridges, and buildings. The company is based in India.",INR,Industrials,Capital Goods,,NSE,XNSE,National Stock Exchange of India,,,,,,,,,,,,False
ABMINTLTD.NS,ABM International Limited,"ABM International Limited trades in plastic raw materials worldwide. It sells PVC resins, finished leather products, DOP, urea, etc. The company was founded in 1983 and is based in New Delhi, India.",INR,Materials,Materials,Chemicals,NSE,XNSE,National Stock Exchange of India,India,,New Delhi,110015,http://www.abmintl.in,Nano Cap,,,,,,False
