symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
AGBAR,AGBA Acquisition Limited,"AGBA Acquisition Limited does not have significant operations. It intends to effect a merger, share exchange, asset acquisition, stock purchase, recapitalization, reorganization, or other similar business combination with one or more businesses. The company was incorporated in 2018 and is based in Tsim Sha Tsui, Hong Kong.",USD,Financials,Diversified Financials,Diversified Financial Services,NCM,XNAS,NASDAQ Capital Market,Hong Kong,,Tsim Sha Tsui,,,Micro Cap,,,,,,True
AGBAU,AGBA Acquisition Limited,"AGBA Acquisition Limited does not have significant operations. It intends to effect a merger, share exchange, asset acquisition, stock purchase, recapitalization, reorganization, or other similar business combination with one or more businesses. The company was incorporated in 2018 and is based in Tsim Sha Tsui, Hong Kong.",USD,Financials,Diversified Financials,Diversified Financial Services,NCM,XNAS,NASDAQ Capital Market,Hong Kong,,Tsim Sha Tsui,,,Micro Cap,,,,,,True
AGC,Altimeter Growth Corp.,"Altimeter Growth Corp. does not have significant operations. The company intends to effect a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses or entities. Altimeter Growth Corp. was founded in in 2020 and is based in Menlo Park, California.",USD,Financials,Diversified Financials,Diversified Financial Services,NCM,XNAS,NASDAQ Capital Market,United States,CA,Menlo Park,94025,http://www.altimetergrowth.com/AGC.html,Small Cap,,10919D886,,,,True
AGGRW,Agile Growth Corp.,"Agile Growth Corp. is a blank check company. The company was incorporated in 2021 and is based in Newton, Massachusetts.",,Financials,Diversified Financials,Diversified Financial Services,NCM,XNAS,NASDAQ Capital Market,United States,MA,Newton,2466,,,,,,,,True
AGRX,"Agile Therapeutics, Inc.","Agile Therapeutics, Inc., a women's healthcare company, researches, develops, and commercializes prescription contraceptive products for women in the United States. Its lead product is Twirla, also known as AG200-15, a once-weekly prescription contraceptive patch. The company is also developing a pipeline of Twirla line extensions and other transdermal contraceptive products, including AG200-15 Extended Regimen (ER), a regimen that allows a woman to have four episodes of withdrawal bleeding per year; AG200-15 smaller patch (SmP), which is a regimen designed to provide shorter and lighter withdrawal bleeds, and enhance contraceptive efficacy; AG200-15 ER SmP, a regimen to allow a woman to extend the length of her contraceptive cycle, as well as have shorter and lighter withdrawal bleeding episodes per year; and AG890, a progestin-only contraceptive patch intended for use by women who are unable or unwilling to take estrogen. Agile Therapeutics, Inc. was incorporated in 1997 and is headquartered in Princeton, New Jersey.",USD,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,NCM,XNAS,NASDAQ Capital Market,United States,NJ,Princeton,8540,http://www.agiletherapeutics.com,Nano Cap,,00847L308,,,,True
AHACU,Alpha Healthcare Acquisition Corp.,"Alpha Healthcare Acquisition Corp. does not have significant operations. It intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was incorporated in 2020 and is based in New York, New York.",USD,Financials,Diversified Financials,Diversified Financial Services,NCM,XNAS,NASDAQ Capital Market,United States,NY,New York,10036,http://constellationalpha.com/ahac/,Micro Cap,,,,,,False
AHPI,"Allied Healthcare Products, Inc.","Allied Healthcare Products, Inc. manufactures and markets respiratory products for use in the health care industry in a range of hospitals and alternate site settings worldwide. The company offers respiratory care/anesthesia products, including air compressors, calibration equipment, humidifiers, croup tents, and equipment dryers, as well as respiratory disposable products, such as oxygen tubing products, facemasks, cannulas, and ventilator circuits; and home respiratory care products comprising aluminum oxygen cylinders, oxygen regulators, pneumatic nebulizers, portable suction equipment, and a line of respiratory disposable products. It also provides medical gas equipment, which include construction products consisting of in-wall medical system components, central station pumps and compressors, and headwalls; regulation devices and suction equipment comprising flowmeters, vacuum regulators, and pressure regulators, as well as related adapters, fittings, and hoses that measure, regulate, monitor, and transfer medical gases from walled piping or equipment to patients; and disposable oxygen cylinders to provide oxygen for short periods. In addition, the company offers emergency medical products that include respiratory/resuscitation products, such as demand resuscitation valves, portable resuscitation systems, bag masks and related products, emergency transport ventilators, precision oxygen regulators, minilators, multilators, and humidifiers; and trauma and patient handling products that include spine immobilization products, pneumatic anti-shock garments, and trauma burn kits. It serves hospitals, hospital equipment dealers, hospital construction contractors, home health care dealers, emergency medical products dealers, and others. Allied Healthcare Products, Inc. was incorporated in 1979 and is headquartered in St. Louis, Missouri.",USD,Health Care,Health Care Equipment & Services,Health Care Technology,NCM,XNAS,NASDAQ Capital Market,United States,MO,Saint Louis,63110,http://www.alliedhpi.com,Nano Cap,US0192222075,019222207,,,BBG001S6DCD8,True
AIRG,"Airgain, Inc.","Airgain, Inc. designs, develops, and engineers antenna products for original equipment and design manufacturers, chipset vendors, service providers, and value-added resellers and distributors worldwide. The company's products include MaxBeam embedded antennas; profile embedded antennas; profile contour embedded antennas; ultra-embedded antennas; SmartMax embedded antennas; MaxBeam carrier class antennas; and SmartMax embedded antennas, as well as automotive, fleet, public safety, and machine-to-machine antennas under the Antenna Plus brand. It provides embedded antenna technologies to enable high performance wireless networking in a range of devices and markets, including consumer, enterprise, and automotive. The company was formerly known as AM Group and changed its name to Airgain, Inc. in 2004. Airgain, Inc. was incorporated in 1995 and is headquartered in San Diego, California.",USD,Information Technology,Technology Hardware & Equipment,Communications Equipment,NCM,XNAS,NASDAQ Capital Market,United States,CA,San Diego,92130,http://www.airgain.com,Micro Cap,,00938A104,BBG0026ZDGG4,BBG0026ZDGG4,BBG0026ZDGH3,False
AKER,"Akers Biosciences, Inc.","Akers Biosciences, Inc. focuses on developing, manufacturing, and supplying rapid, point-of-care diagnostic tests. The company's product portfolio includes tests for blood clots, cholesterol, and other health conditions. Akers Biosciences is headquartered in Thorofare, New Jersey.",USD,Health Care,Health Care Equipment & Services,,NCM,XNAS,NASDAQ Capital Market,Norway,,,,,Nano Cap,,,,,,False
AKIC,Sports Ventures Acquisition Corp.,"Sports Ventures Acquisition Corp. is a blank check company. The company focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses. The company was founded in 2020 and is based in Bal Harbour, Florida.",USD,Financials,Diversified Financials,Diversified Financial Services,NCM,XNAS,NASDAQ Capital Market,United States,FL,Bal Harbour,33154,,Micro Cap,,,,,,True
AKICW,Sports Ventures Acquisition Corp.,"Sports Ventures Acquisition Corp. is a blank check company. The company focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses. The company was founded in 2020 and is based in Bal Harbour, Florida.",USD,Financials,Diversified Financials,Diversified Financial Services,NCM,XNAS,NASDAQ Capital Market,United States,FL,Bal Harbour,33154,,Micro Cap,,,,,,True
ALACU,Alberton Acquisition Corporation,"Alberton Acquisition Corporation does not have significant operations. It intends to engage in a merger, share exchange, asset acquisition, stock purchase, recapitalization, reorganization or other similar business combination with one or more target businesses. The company was formerly known as Wisdom Resources Group Limited and changed its name to Alberton Acquisition Corporation in July 2018. Alberton Acquisition Corporation was founded in 2005 and is based in Wan Chai, Hong Kong.",USD,Financials,Diversified Financials,Diversified Financial Services,NCM,XNAS,NASDAQ Capital Market,Hong Kong,,Wan Chai,,http://www.albertoncorp.com,Micro Cap,,,,,,True
ALFIW,"Alfi, Inc.","Alfi, Inc. provides interactive intelligent artificial intelligence and machine learning software solutions. Alfi, Inc. was formerly known as Lectrefy, Inc. and changed its name to Alfi, Inc. in January 2020. The company was founded in 2018 and is based in Miami Beach, Florida.",,Information Technology,Software & Services,,NCM,XNAS,NASDAQ Capital Market,United States,FL,Miami Beach,33139,http://www.getalfi.com,,,,,,,True
ALRN,"Aileron Therapeutics, Inc.","Aileron Therapeutics, Inc. operates as a clinical stage chemoprotection oncology company in the United States. The company is developing ALRN-6924, which is in Phase 1 trial for solid tumor and lymphoma; Phase 2a clinical trial to treat peripheral T-cell lymphoma; Phase I clinical trial for the treatment of acute myeloid leukemia (AML) and advanced myelodysplastic syndrome (MDS); Phase 1b trial to test the combination of ALRN-6924 and cytarabine, or Ara-C, in patients with MDS; and a Phase 2a combination trial of ALRN-6924 and palbociclib in patients with tumors harboring MDM2 amplifications co-amplifications, as well as for patients with p53-mutated small cell lung cancer that has completed Phase 1b clinical trial. Aileron Therapeutics, Inc. has a license agreement with Dana-Farber Cancer Institute and Harvard College; and Umicore Precious Metals Chemistry USA, LLC. The company was formerly known as Renegade Therapeutics, Inc. and changed its name to Aileron Therapeutics, Inc. in February 2007. Aileron Therapeutics, Inc. was incorporated in 2001 and is based in Watertown, Massachusetts.",USD,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,NCM,XNAS,NASDAQ Capital Market,United States,MA,Watertown,2472,http://www.aileronrx.com,Nano Cap,,,,,,True
